Age,Gender,EducationBackground,EmpDepartment,EmpJobRole,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,MaritalStatus_Married,MaritalStatus_Single,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely
0.54921564,1,5,2,12,0.431833737,4,3,0.920675621,3,1,1,0.392571172,0,0.667617767,1,0.434314575,2,3,0.46291005,0,0.529720377,0,0,0,0,0
0.380026856,0,2,3,14,0.682376517,3,3,0.825528241,1,1,1,0.353553391,0,0.874977468,2,0.419558405,2,3,0.377964473,0.445618574,0.007346125,0,1,0,0,0
0.452195954,1,6,3,16,0.732515617,2,3,0.472512127,3,2,3,0.525764252,0,0.730077663,2,0.643090802,2,3,0.592274078,0.122188988,0.650590868,0,0,0,0,0
0.558030049,0,5,3,2,0.440115414,3,3,0.537776515,2,2,1,0.910907,0,0.820223672,1,0.780448209,2,3,0.885596022,0.336738481,0.721957631,0,0,0,0,0
0.588911448,1,2,3,15,0.67919667,4,3,0.110737943,3,1,3,0.517349508,0,0.883612781,2,0.688496221,1,2,0.618392251,0.624812529,0.46291005,0,0,0,0,0
0.532423037,0,6,3,15,0.052050045,3,3,0.727388645,3,1,4,0.61741098,0,0.816093145,1,0.653171349,2,3,0.470074436,0.25819889,0.037608209,0,0,0,0,1
0.574321088,0,4,5,11,0.330742531,2,4,0.87196345,3,4,3,0.85685858,0,0.249927653,2,0.868501265,3,3,0.117066557,0.031367475,0.097405263,0,1,0,0,1
0.717608113,0,4,4,11,0.106386705,3,3,0.650820469,3,3,1,0.951795618,0,0.847067778,1,0.943162882,2,2,0.386724288,0.835419944,0.669826115,0,1,0,0,1
0.789649276,0,4,4,11,0.123256333,3,3,0.686502586,3,2,1,0.883625197,0,0.802312683,1,0.862784085,2,2,0.278982727,0.602671571,0.483212257,0,1,0,0,1
0.597971134,0,4,5,11,0.229642382,2,3,0.813811707,3,4,2,0.90336371,0,0.368696121,1,0.90336371,2,3,0.1290116,0.278696908,0.223454645,0,1,0,0,1
0.614370638,0,4,4,11,0.605590518,2,4,0.745756277,3,4,4,0.757213424,0,0.816093145,3,0.853253428,2,2,0.91436528,0.25819889,0.762882635,0,0,0,0,1
0.561720959,1,5,1,10,0.631985344,2,3,0.583561165,2,3,3,0.353553391,0,0.918992412,1,0.689956881,3,3,0.833722952,0.627892428,0.871558084,0,0,0,0,0
0.53682781,0,6,5,18,0.380422968,3,2,0.478300735,3,2,3,0.611857487,0,0.594963992,3,0.568655022,2,3,0.537815378,0.143577294,0.328820261,0,0,0,0,0
0.307241908,0,6,4,17,0.083782287,3,2,0.266918985,1,2,4,0.523407212,0,0.701080273,3,0.629933095,2,3,0.526428845,0,0.415164143,0,0,1,0,1
0.896997763,0,4,4,11,0.148393755,3,3,0.739672485,3,1,1,0.782044502,0,0.735623148,1,0.743011697,2,2,0.118437101,0.255853381,0.205139077,0,1,0,0,1
0.342546869,1,6,3,15,0.375299763,1,4,0.148367061,3,1,2,0.353553391,0,0.697141526,2,0.545882698,2,3,0.667699623,0.344798603,0.713800922,0,0,0,0,0
0.285726026,0,5,2,8,0.855148973,1,2,0.539334381,2,1,2,0.397753013,0,0.854675648,3,0.538576012,3,2,0.618707537,0.505172589,0.618707537,0,1,0,0,1
0.356321374,0,5,4,17,0.094457924,2,3,0.416933351,1,1,4,0.351725115,0,0.6864252,3,0.566225915,2,2,0.488095242,0.108284666,0.403155064,0,0,1,0,1
0.400708055,1,4,5,18,0.591938102,3,3,0.638980283,1,2,4,0.454515395,0,0.671803956,1,0.667569109,4,2,0.840502827,0.522298093,0.644885086,0,0,0,0,0
0.194214291,0,3,4,17,0.169554911,1,3,0.67530781,3,1,1,0.008274638,0,0.815422631,3,0.502167721,2,3,0.534522484,0.002702485,0.534522484,0,0,0,0,0
0.579622979,0,4,5,18,0.331779286,2,3,0.421276178,2,2,4,0.149644201,0,0.868533152,1,0.618074646,2,2,0.769426955,0.75644624,0.782996246,0,0,0,0,0
0.45035073,0,5,3,16,0.416858153,2,2,0.652016643,3,1,3,0.480133248,0,0.628282827,3,0.542179823,0,3,0.326690316,0,0.400112289,0,0,0,0,0
0.342655665,1,2,3,16,0.818667888,2,4,0.946204944,2,1,2,0.49483228,0,0.725815317,4,0.327059098,2,3,0.213593604,0,0.184977488,0,1,0,0,1
0.050385,0,5,3,16,0.117756422,2,4,0.990154715,2,1,3,0.353553391,0,0.435311335,1,0.230893075,4,4,0.266612358,0.182130914,0,0,0,1,0,0
0.657145721,0,4,5,11,0.17305653,3,3,0.644381564,3,4,1,0.97208432,0,0.870367769,1,0.98485859,2,3,0.529651847,0.90112293,0.801783726,0,1,0,0,1
0.27381062,0,4,4,17,0.166938038,2,3,0.65527358,3,1,2,0.309363285,0,0.702632201,3,0.227855878,2,3,0.06680916,0,0.06680916,0,0,0,1,0
0.353177109,1,2,4,17,0.311490992,3,3,0.357323343,3,2,3,0.563680079,0,0.806924842,2,0.583394249,3,3,0.338660685,0.146318139,0.370984193,0,0,1,0,0
0.352950295,1,2,4,17,0.416608956,3,3,0.146818419,3,1,4,0.563465982,1,0.913321573,1,0.527292763,2,3,0.452833397,0.3571998,0.399361518,1,0,1,1,0
0.393848413,1,4,4,17,0.288241473,3,2,0.527831177,2,1,3,0.661054311,0,0.50919238,3,0.664060481,6,2,0.732195407,0.229813129,0.541940469,0,0,1,0,0
0.234076111,0,5,4,17,0.166938038,1,3,0.652016643,3,1,3,0.353553391,0,0.6864252,2,0.38701409,2,3,0.432035969,0,0.386424718,0,0,0,1,0
0.540700481,1,6,3,16,0.134187799,1,3,0.485242567,2,2,3,0.519832122,0,0.809961986,3,0.809770621,2,2,0.55022218,0.751225478,0.613685992,0,0,0,0,0
0.556550056,0,5,2,11,0.49050204,2,2,0.331080878,3,4,3,0.424733927,0,0.769649644,3,0.871630282,2,3,0.512637939,0.495255301,0.512637939,0,0,1,0,0
0.673868644,1,4,5,11,0.732005237,4,3,0.41246724,2,4,4,0.406625135,0,0.752031334,3,0.597614305,3,2,0.611118544,0.232819865,0.711264617,0,0,0,0,1
0.320957779,0,5,4,17,0.156209338,3,2,0.6652916,2,1,3,0.429410867,0,0.705618995,2,0.286110572,2,3,0,0,0,0,0,0,0,0
0.670270728,1,5,3,11,0.127214122,2,3,0.418465711,3,4,4,0.443638127,0,0.791438128,3,0.70091579,1,2,0.600943785,0.421739147,0.556892323,0,0,0,0,1
0.136473685,1,6,3,15,0,1,3,0.317622997,2,1,3,0.362163768,0,0.818176439,4,0.214130438,2,2,0.015400065,0.032139887,0.276152474,0,1,0,0,0
0.393012906,0,2,3,13,0.568836746,3,3,0.584462794,2,1,2,0.418427473,0,0.718927016,2,0.350065627,1,2,0.399256439,0.385718365,0.399256439,0,1,0,0,0
0.141170873,1,6,3,15,0.028252125,2,3,0.326285016,3,1,3,0.362625042,0,0.803893936,4,0.214294996,1,3,0.023413051,0,0.279380729,0,0,0,0,1
0.429190742,0,2,3,15,0.101762942,4,4,0.67972947,3,2,1,0.70927774,1,0.816093145,3,0.732549423,2,3,0.012040821,0,0.013903542,0,1,0,0,1
0.114253858,0,5,4,17,0.15245279,2,3,0.876764829,2,1,3,0.440891627,0,0.571197827,1,0.392743541,4,3,0.302427768,0.206597497,0,0,0,1,0,1
0.563416844,1,2,3,15,0.886269324,4,4,0.059413275,3,2,4,0.420745476,0,0.984420607,1,0.80263811,2,3,0.86443664,0.853457275,0.526306032,0,0,1,0,0
0.597087533,0,4,5,11,0.668857074,3,3,0.762924689,3,4,3,0.795992017,0,0.817714553,2,0.889346469,2,3,0.950659562,0.277405695,0.801783726,0,1,0,0,1
0.310689069,1,3,5,18,0.28704343,3,1,0.366017713,2,2,3,0.35988681,0,0.610184804,3,0.465455874,3,2,0.386018734,0,0.375255515,0,0,0,0,0
0.542878082,0,2,3,14,0.505210547,3,3,0.221152946,2,1,2,0.581336912,0,0.800544396,2,0.55800099,1,2,0.452724051,0.437372986,0.452724051,0,1,0,0,0
0.59194057,1,6,3,3,0.025545877,3,3,0.716500981,2,3,3,0.631811291,0,0.301560458,3,0.814555344,3,3,0.144560089,0,0.144560089,0,0,0,0,1
0.423406007,0,3,3,7,0.038578922,2,3,0.697503599,1,2,1,0.5,0,0.749184714,3,0.769984422,2,2,0.699618428,0.664692483,0.699618428,0,0,0,0,0
0.573948384,0,4,5,11,0.324445888,2,4,0.873841282,3,4,3,0.858039734,0,0.239839592,2,0.868182248,3,3,0.101982409,0.027325743,0.084854493,0,1,0,0,1
0.354747843,1,6,3,15,0.16000788,2,4,0.711076514,3,1,3,0.502025745,0,0.842791698,1,0.456116111,2,3,0.265549798,0.1481166,0,0,0,0,0,1
0.317604385,0,4,4,17,0.327694108,2,3,0.630611057,2,2,3,0.353553391,0,0.836295352,4,0.614428218,2,3,0.739581037,0.383922769,0.707106781,0,0,0,0,0
0.711630408,0,6,3,3,0.023250145,3,4,0.715077315,2,4,3,0.873496019,0,0.131721075,2,0.938155311,2,3,0.053733061,0.01439754,0.039429287,0,0,0,0,1
0.439676035,0,3,3,15,0.22544072,4,4,0.707748366,3,2,1,0.746033208,1,0.816093145,3,0.743120313,2,3,0.215898219,0,0.24929779,0,1,0,0,1
0.479077104,0,2,3,14,0.532297652,3,3,0.375822125,2,1,2,0.511982697,0,0.76579804,2,0.469478226,1,2,0.429961685,0.415382451,0.429961685,0,1,0,0,0
0.385202245,1,6,4,3,0.17036983,3,2,0.641677046,2,1,2,0.117693053,0,0.74967309,4,0.542676205,2,3,0.497670903,0,0.517665912,0,0,0,0,0
0.346335596,0,3,3,7,0.614193773,1,3,0.225464157,2,2,3,0.5,0,0.706711864,3,0.63257752,2,2,0.587888829,0.389595682,0.587888829,0,0,0,0,0
0.285714286,0,4,4,17,0.117026815,3,3,0.350248574,2,1,4,0.741477866,1,0.929637013,2,0.599351975,4,2,0,0,0,0,0,1,0,0
0.640354537,1,3,3,15,0.97396547,2,4,0.963420057,3,1,3,0.705417609,0,0.687044715,4,0.532871596,2,3,0.531968695,0,0.461975298,0,1,0,0,1
0.578097953,0,4,5,18,0.348151421,2,3,0.346168054,3,2,2,0.621899585,0,0.765699071,2,0.670285518,2,3,0.560152753,0.348858945,0.571343747,0,1,0,0,1
0.407129507,0,4,5,18,0.89042154,3,3,0.860728583,2,2,2,0.422192331,0,0.752031334,3,0.561629049,2,3,0.680000216,0.25819889,0.680000216,0,1,0,0,1
0.737351247,0,4,4,11,0.100786009,2,4,0.611936449,3,4,4,0.542807002,0,0.816093145,3,0.640159302,1,2,0.597738202,0.25819889,0.512833288,0,0,0,0,1
0.122822496,0,5,4,17,0.094457924,3,2,0.334486272,2,1,4,0.518767093,0,0.86293203,2,0.365029103,3,2,0,0.160586921,0,0,0,1,0,1
0.295852258,1,5,3,16,0.088261853,2,4,0.86638982,2,1,3,0.475532152,0,0.637913803,1,0.481592615,3,3,0.417998452,0.25819889,0,0,0,0,0,1
0.335466357,0,5,4,17,0.094457924,3,2,0.343915536,1,2,3,0.576484193,0,0.713520445,2,0.672413709,2,3,0.42282936,0,0.298985508,0,0,0,0,1
0.675619425,0,6,3,4,0.072797194,3,3,0.643477715,2,4,4,0.790366639,0,0.222308764,2,0.917010805,2,3,0.130864371,0.093372522,0.11160151,0,0,0,0,1
0.261491429,0,5,3,12,0.335352978,3,3,0.524884474,2,1,2,0.916556602,0,0.735332058,3,0.437789496,2,3,0.174595782,0.097384874,0.377964473,0,0,0,0,0
0.338986868,0,2,3,13,0.564509874,3,3,0.726109284,2,1,2,0.374541068,0,0.694122563,3,0.294844669,2,3,0.355527702,0.343472392,0.355527702,0,1,0,0,0
0.210702781,0,5,3,13,0.738167517,3,3,0.351326908,2,1,1,0.905016107,0,0.827989245,3,0.494040664,2,3,0.374972052,0.209149418,0.306163399,0,0,1,0,0
0.48832535,0,4,5,18,0.382376913,2,1,0.282466311,3,2,1,0.42779727,0,0.908057458,3,0.563842525,3,3,0.09080908,0.610939247,0.67778674,0,0,0,0,1
0.77546936,0,4,4,11,0.119935872,3,3,0.679479249,3,2,1,0.897043232,0,0.811121862,1,0.878605103,2,2,0.300189578,0.648483605,0.519943601,0,1,0,0,1
0.586219204,0,6,3,2,0.352859843,3,3,0.696044037,2,1,1,0.801247445,0,0.878714813,1,0.75203572,2,3,0.878339067,0.206881201,0.672805211,0,0,0,0,1
0.224745308,1,5,3,13,0.753189813,3,4,0.443840025,3,1,1,0.944592675,0,0.816093145,3,0.540431646,2,3,0.46291005,0.189889336,0.419383737,0,0,0,0,1
0.59350325,0,4,4,11,0.675537087,2,3,0.751646949,3,4,4,0.779955241,1,0.814537222,3,0.885910278,2,3,0.95739386,0.268519549,0.799484227,0,0,0,0,1
0.501933802,1,5,4,12,0.485410497,1,4,0.592620034,3,2,3,0.420049082,0,0.816093145,2,0.374526115,1,2,0.242705805,0.117238042,0.210189392,0,0,0,0,1
0.48121803,0,5,3,4,0.283927835,3,3,0.411806758,2,3,3,0.774517792,0,0.432415415,3,0.793169127,2,4,0.407162181,0.297349215,0.43527468,0,0,0,0,0
0.328097449,1,6,3,15,0.266963523,2,2,0.508029299,3,1,3,0.439274379,0,0.700818847,4,0.428170737,0,3,0.221237545,0,0.381782222,0,0,0,0,1
0.783315336,0,5,3,10,0.132400172,3,3,0.767117052,4,1,1,0.815898773,0,0.552777105,1,0.627473554,3,2,0.220583607,0,0.220583607,0,1,0,0,0
0.173608782,0,5,3,12,0.745583025,3,3,0.385472842,2,1,2,0.978370324,0,0.795158761,3,0.456398457,2,3,0.388175026,0.216513685,0.377964473,0,0,0,0,0
0.602291359,0,6,1,9,0.591895605,2,3,0.552598858,1,3,3,0.405921205,0,0.912149244,1,0.686346475,2,3,0.719971235,0.538777138,0.823677765,0,1,0,0,1
0.491016766,1,2,3,16,0.626755781,3,3,0.307133805,3,2,3,0.508191898,0,0.851844348,2,0.805744333,3,3,0.713859216,0.528996207,0.577472513,0,0,1,0,1
0.478779531,0,5,4,17,0.128727603,2,1,0.471276036,2,1,3,0.830348686,0,0.816093145,1,0.681960172,2,3,0,0,0,0,0,0,0,1
0.268345398,0,6,3,16,0.915814479,4,3,0.878140203,2,1,4,0.733516642,0,0.827264727,1,0.618464125,1,3,0.543728076,0.234917378,0.643347736,0,0,0,0,1
0.818908293,0,4,3,7,0.339867983,3,2,0.710240589,1,1,1,0.654333604,1,0.703142393,2,0.621029677,2,2,0.180178898,0.174069353,0.180178898,0,0,0,0,1
0.239277041,1,6,3,12,0.763860122,1,4,0.624374717,3,1,2,0.353553391,0,0.831360028,1,0.188982237,2,3,0,0,0,0,0,0,0,1
0.608753933,1,2,3,15,0.97895575,4,4,0.043361092,3,2,4,0.365986334,0,0.997117254,1,0.837287245,2,3,0.882340279,0.916610529,0.474640578,0,0,1,0,0
0.25273008,0,4,3,7,0.544809104,2,4,0.741555879,3,1,4,0.383558513,0,0.83931702,4,0.452156692,3,2,0.410041298,0.0529018,0.534522484,0,0,0,0,0
0.408190214,0,6,4,14,0.149670552,4,3,0.617790317,3,1,4,0.568062046,0,0.773719824,4,0.521705558,2,2,0.434314361,0.25819889,0.442672823,0,0,1,0,1
0.209888142,1,3,4,17,0.214086163,1,3,0.614560596,2,1,1,0,0,0.816093145,2,0.480100839,1,3,0.508994072,0.042102013,0.508994072,1,0,1,0,0
0.369577839,0,4,5,18,0.837941615,3,3,0.548249723,2,2,3,0.353553391,0,0.870493596,3,0.518030031,2,3,0.654798856,0.25819889,0.549865373,0,0,0,0,0
0.596473352,1,4,4,11,0.244812569,2,4,0.846918256,3,4,3,0.817898518,0,0.256371838,2,0.830733345,2,3,0.07028174,0.033949306,0.060865772,0,0,0,0,1
0.402227512,0,6,5,18,0.425039143,3,2,0.25635658,2,2,4,0.487447985,0,0.930352432,3,0.558569062,2,3,0.546600308,0.160416103,0.50261432,0,0,0,0,0
0.550885093,1,5,2,12,0.406477651,4,3,0.908162057,3,1,1,0.433369528,0,0.647952059,1,0.44658766,2,3,0.46291005,0,0.524699127,0,0,0,0,0
0.555532903,0,4,5,18,0.354165233,3,2,0.366684447,3,2,1,0.838713253,0,0.559118155,3,0.660520106,3,3,0.534522484,0.25819889,0.555493065,0,0,0,0,1
0.109066305,0,2,4,13,0.163662272,1,3,0.925393158,1,1,1,0.097384509,0,0.733960453,1,0.210543796,4,3,0.104108419,0.100578288,0.104108419,0,0,0,1,0
0.251686861,0,6,4,17,0.493089258,2,4,0.72303456,2,1,1,0.756061245,0,0.700502697,3,0.378743493,4,2,0.151728095,0.055403267,0.151728095,0,0,0,0,0
0.603666444,1,3,3,15,0.712233486,3,3,0.519612304,3,1,3,0.655128908,0,0.757570084,2,0.56913906,1,2,0.495230905,0.245372588,0.46291005,0,1,0,0,0
0.02923299,1,6,4,16,0.094457924,3,2,0.309251421,2,1,4,0.357021346,0,0.815234771,3,0.193149611,3,2,0.005064403,0.25819889,0.005064403,0,0,1,0,1
0.436296067,0,2,3,15,0.185572797,4,4,0.698716386,3,2,1,0.734184966,1,0.816093145,3,0.739712753,2,3,0.150184142,0,0.173417709,0,1,0,0,1
0.385201306,0,5,4,17,0.266256114,4,2,0.375770789,2,1,3,0.681443878,0,0.72173467,1,0.619109644,2,3,0.388968348,0.187889562,0.388968348,0,0,0,0,1
0.509973583,0,5,4,17,0.098669812,3,2,0.736487061,2,1,3,0.836245167,0,0.808558017,2,0.807023473,2,3,0,0,0,0,0,0,0,0
0.428509884,0,5,4,17,0.094457924,3,2,0.598272828,2,2,3,0.835823504,0,0.865683635,2,0.768904779,3,2,0,0,0,0,0,0,0,1
0.151730386,1,5,3,12,0.889129521,2,4,0.352969159,3,1,2,0.959847455,0,0.816093145,3,0.445895654,2,3,0.434157456,0.242161459,0.354488079,0,0,0,0,1
0.559937317,0,5,4,17,0.874426292,3,4,0.460859349,2,2,1,0.372579217,1,0.749595667,3,0.587579722,5,2,0.77201703,0.555915799,0.727864637,0,0,0,0,1
0.528509217,1,6,3,15,0.015853707,2,4,0.71596352,3,1,3,0.601439199,0,0.818738459,1,0.634982413,2,3,0.44335544,0.24729185,0,0,0,0,0,1
0.518179992,1,6,3,15,0.563919664,2,3,0.676635463,3,2,3,0.612372436,0,0.776488842,1,0.671179606,2,3,0.507182301,0.098575129,0.369457215,0,1,0,0,0
0.433701149,1,6,3,16,0.274736682,1,3,0.269763165,2,2,3,0.422904994,0,0.737949975,3,0.66822381,2,2,0.641673285,0.526173575,0.696602194,0,0,0,0,0
0.915944372,0,5,3,16,0.024341691,2,4,0.683091047,3,4,1,0.599595655,0,0.752031334,3,0.596100378,3,2,0.753518806,0.25819889,0.603019476,0,0,0,0,0
0.542714134,0,6,3,13,0.418834645,3,2,0.879194178,2,1,1,0.368637858,0,0.706231643,2,0.443611,2,3,0.41522884,0,0.479464965,0,0,0,0,0
0.515430583,0,5,3,16,0.382222214,2,2,0.710138105,2,2,3,0.776760992,0,0.793548801,2,0.787521366,2,3,0.188106749,0,0.210309739,0,1,0,0,0
0.569441687,0,6,3,2,0.462418232,3,3,0.794299579,2,2,1,0.736026815,0,0.58998246,1,0.676405487,2,3,0.814165868,0.152764686,0.607390288,0,0,0,0,0
0.279570237,0,5,3,16,0.376398068,3,3,0.721482014,3,1,3,0.444787864,0,0.719886021,2,0.301956793,1,3,0.154214407,0.066628239,0.182468947,0,0,0,0,0
0.451661847,1,6,4,3,0.521089027,3,1,0.908754099,1,2,2,0.363021628,0,0.181906455,3,0.484819308,2,3,0.583413247,0,0.46291005,0,0,1,1,0
0.224888326,1,4,4,17,0.3767207,2,4,0.941175744,1,1,3,0.353553391,0,0.677130079,1,0.501177557,4,3,0.613371085,0.515216333,0.380877094,0,0,0,0,0
0.634775544,0,6,1,9,0.300529344,2,3,0.465277169,1,3,3,0.647103971,0,0.783930354,2,0.590733777,2,3,0.143434151,0.10733629,0.534782937,0,1,0,0,1
0.305913648,0,5,3,16,0.225860872,2,3,0.500319163,3,1,3,0.353553391,0,0.6864252,3,0.295867213,2,3,0.199963482,0.103260698,0.213769954,0,0,0,1,0
0.626796638,1,2,3,15,0.970082704,2,4,0.965491821,2,1,3,0.69575029,0,0.688532535,4,0.523423382,2,3,0.517353082,0,0.448040912,0,1,0,0,1
0.367282498,0,6,3,16,0.465428523,2,1,0.44609149,3,1,4,0.759877402,0,0.816093145,1,0.54662243,1,3,0.21976285,0.094948403,0.260026911,0,0,0,0,1
0.353565432,1,4,4,17,0.55262497,3,4,0.891851183,1,1,3,0.353553391,0,0.843191791,1,0.646952636,4,2,0.81076122,0.730727307,0.700245274,0,0,0,0,0
0.594594686,1,4,4,11,0.247592699,2,4,0.849890156,3,4,3,0.821508624,0,0.250015554,2,0.833380681,2,3,0.065009749,0.031402692,0.056300094,0,0,0,0,1
0.767933192,0,4,5,11,0.83560907,4,3,0.606431153,2,4,4,0.526422578,0,0.777372083,3,0.711850523,3,3,0.776872231,0.322842669,0.89960537,0,1,0,0,1
0.632117936,0,4,3,11,0.817402775,2,2,0.815826502,3,5,2,0.650508879,0,0.719199611,2,0.883341172,3,3,0,0,0,0,0,0,0,0
0.55240149,0,5,3,16,0.267208846,2,4,0.349746276,3,3,1,0.472116413,0,0.752031334,3,0.5809953,3,2,0.729471841,0.25819889,0.656949116,0,0,0,0,0
0.507513914,0,4,5,18,0.479906737,3,2,0.497611221,2,2,1,0.740169766,0,0.366388274,4,0.556066697,2,3,0.592433482,0.25819889,0.634354719,0,0,0,0,1
0.272821805,0,6,4,17,0.094457924,2,3,0.238838564,1,2,4,0.520282632,0,0.6864252,2,0.610130603,2,3,0.506264588,0,0.309743878,0,0,1,0,0
0.544179532,1,2,3,15,0.78173948,3,3,0.196093033,3,2,3,0.443980729,0,0.913363615,2,0.822108673,3,3,0.785506204,0.695900822,0.529902281,0,0,1,0,1
0.057965887,0,4,4,16,0.11974192,1,3,1,1,1,2,0.253598055,0,0.556251836,1,0.288214551,4,4,0.271107725,0.185201834,0,0,0,1,0,0
0.748939249,0,5,5,11,0.344373425,3,3,0.748412939,3,4,1,0.797584515,0,0.921060984,1,0.721915393,4,2,0.72707508,0.900724163,0.831756651,0,0,0,0,0
0.591263546,0,5,3,12,0.426637478,3,3,0.916985967,3,1,1,0.389558265,0,0.6864252,1,0.446211144,2,2,0.415768604,0,0.480088231,0,0,0,0,1
0.639693247,0,6,3,2,0.395466011,3,3,0.692671028,2,1,1,0.933359787,0,0.878714813,1,0.799707722,2,3,0.935028688,0.240992461,0.695605727,0,0,0,0,1
0.752093008,0,6,5,18,0,4,1,0.917349252,2,2,3,0.927574005,0,0.112624832,3,0.654653671,2,3,0.46291005,0,0.282366039,0,0,0,0,0
0.497605138,1,6,3,15,0.098543594,2,4,0.558717208,3,1,3,0.544413536,0,0.782045841,1,0.631624189,2,3,0.527029524,0.286280939,0.19848655,0,0,0,0,0
0.586074105,1,5,1,9,0.439352564,3,3,0.641846058,2,3,2,0.577504444,0,0.73444628,1,0.664964487,3,3,0.698033209,0.389031255,0.723407215,0,1,0,0,0
0.21276994,1,5,3,12,0.889129521,2,4,0.464952156,3,1,2,0.683635766,0,0.816093145,3,0.328852633,2,3,0.236366696,0.131839044,0.192992599,0,0,0,0,1
0.257853865,1,5,3,12,0.889129521,1,4,0.547662999,3,1,2,0.479625314,0,0.816093145,2,0.242404446,2,3,0.090278083,0.050354709,0.073711746,0,0,0,0,1
0.570439693,0,5,2,11,0.558361642,2,2,0.407078649,3,4,3,0.454931107,0,0.777123924,3,0.874008059,2,3,0.430137709,0.415552507,0.430137709,0,0,1,0,0
0.371818795,0,6,4,17,0.359540445,4,2,0.573235006,3,2,3,0.433678382,0,0.769775657,4,0.63062107,2,3,0.673479742,0.222643688,0.688637104,0,0,0,0,0
0.243926503,0,5,2,8,0.880170552,1,2,0.529023711,2,1,2,0.378356411,0,0.865225017,3,0.536797158,3,2,0.657500741,0.536847107,0.657500741,0,1,0,0,1
0.377031369,0,3,4,17,0.297536801,2,3,0.539997158,3,1,1,0.412957491,0,0.78263017,3,0.608183159,2,3,0.534522484,0.134871352,0.534522484,0,0,0,0,0
0.53540529,0,2,5,18,0.34817084,3,3,0.107102788,3,2,4,0.332364007,1,0.883337557,1,0.614231921,2,3,0.734508236,0.65562655,0.707106781,0,0,0,0,0
0.443817967,1,5,4,17,0.747620496,2,4,0.299258159,3,3,1,0.353553391,0,0.752031334,3,0.586656476,4,2,0.767954736,0.463314388,0.738484313,0,0,0,0,0
0.65118633,0,4,3,11,0.626110841,3,2,0.741141228,3,4,1,0.747974576,0,0.837999823,2,0.926143636,3,3,0.1619379,0.349825846,0.28048467,0,0,0,0,0
0.610560259,1,3,3,15,0.759095757,3,3,0.598236226,3,1,3,0.664272044,0,0.745055387,3,0.563049852,2,2,0.502142466,0.202210475,0.46291005,0,1,0,0,0
0.718557695,1,5,4,11,0.035961161,2,3,0.553634884,2,3,4,0.5,0,0.809954753,3,0.597614305,1,2,0.534522484,0.233458315,0.444163014,0,0,0,0,1
0.658465529,1,6,3,3,0.10321174,3,3,0.760950623,2,4,3,0.765903414,0,0.104024305,3,0.850742308,3,3,0.116756295,0,0.090439037,0,0,1,0,0
0.653534076,1,5,3,11,0.150449358,2,3,0.388008805,3,4,4,0.433343818,0,0.786934971,3,0.719783463,1,2,0.613075414,0.451609232,0.574057873,0,0,0,0,1
0.708862264,0,6,3,15,0,2,1,0.741488247,3,1,1,0.463486933,0,0.816093145,4,0.364335657,2,3,0.283727795,0.193822983,0.066635394,0,1,0,0,1
0.598621371,0,4,5,18,0.301819873,2,3,0.300668837,3,2,2,0.508323277,0,0.774902442,2,0.64549138,2,3,0.577411271,0.409906225,0.596137885,0,1,0,0,1
0.378856665,1,2,3,16,0.443747727,3,3,0.146095269,3,1,4,0.459078843,0,0.912605186,2,0.47202187,3,3,0.247685686,0.26013251,0.129349631,0,0,1,0,0
0.047137135,0,5,3,16,0.110165732,2,4,0.988635194,2,1,3,0.353553391,0,0.428555214,1,0.21600949,4,4,0.249426275,0.170390584,0,0,0,1,0,0
0.433364509,0,4,4,17,0.626941086,3,3,0.856990049,1,2,3,0.379344747,0,0.933753941,1,0.73762358,3,2,0.879226031,0.813251074,0.841794836,0,0,0,0,0
0.249548173,0,6,4,17,0.493089258,2,4,0.683960796,2,1,1,0.733044883,0,0.703449228,3,0.389505403,4,2,0.183485978,0.066999606,0.183485978,0,0,0,0,0
0.415864858,1,5,3,15,0.04618905,2,4,0.794940566,2,1,3,0.540761399,0,0.72284862,1,0.564087639,3,3,0.439406985,0.25819889,0,0,0,0,0,1
0.426027875,0,6,3,15,0.416479426,3,3,0.803618829,3,1,4,0.652688446,0,0.816093145,1,0.642792847,2,3,0.520236019,0.25819889,0.300922798,0,0,0,0,1
0.242510453,0,6,4,17,0.493089258,2,4,0.5553818,2,1,1,0.657305549,0,0.713145299,3,0.424919336,4,2,0.287990799,0.105159371,0.287990799,0,0,0,0,0
0.317976348,1,4,3,15,0.371661504,2,4,0.5561115,3,1,3,0.487823433,0,0.766848757,4,0.320209103,2,3,0.202997223,0,0.341563382,0,1,0,0,1
0.289298778,1,5,4,10,0.398173629,3,3,0.447305497,2,2,4,0.458533577,0,0.787901818,3,0.548052449,3,2,0.490193013,0,0.342936382,0,0,0,0,1
0.31879472,0,5,3,16,0.263435787,2,3,0.403582134,3,1,3,0.353553391,0,0.6864252,3,0.364027443,2,3,0.327479594,0.169109735,0.350090412,0,0,0,1,0
